transcript_id	cdna_len
ENST00000343433	3135
ENST00000360370	2169
ENST00000530811	1792
ENST00000615507	3100
ENST00000435837	277
ENST00000415814	852
ENST00000444735	691
ENST00000567948	801
ENST00000378785	3859
ENST00000418109	5674
ENST00000381474	3911
ENST00000444510	726
ENST00000395477	6834
ENST00000219320	4392
ENST00000527710	1261
ENST00000434178	4941
ENST00000356928	3074
ENST00000497685	981
ENST00000582195	512
ENST00000412168	1540
ENST00000295777	1907
ENST00000544166	2864
ENST00000527335	786
ENST00000308961	539
ENST00000532493	406
ENST00000613531	2973
ENST00000498628	926
ENST00000560258	1744
ENST00000311597	3933
ENST00000580335	930
ENST00000603989	247
ENST00000369081	874
ENST00000354370	1728
ENST00000409091	806
ENST00000533713	560
ENST00000393693	1234
ENST00000450525	4895
ENST00000434817	834
ENST00000291231	966
ENST00000616884	5882
ENST00000605677	633
ENST00000264169	6598
ENST00000425687	2080
ENST00000406687	2205
ENST00000312037	711
ENST00000401990	1734
ENST00000640713	231
ENST00000373177	2924
ENST00000548734	556
ENST00000266068	4559
ENST00000375099	5571
ENST00000550311	1787
ENST00000436909	4635
ENST00000554752	11169
ENST00000427791	771
ENST00000495603	706
ENST00000519237	683
ENST00000481278	752
ENST00000416741	537
ENST00000370844	1643
ENST00000566345	920
ENST00000413654	553
ENST00000504561	1052
ENST00000334678	927
ENST00000587627	1047
ENST00000511799	737
ENST00000308769	2124
ENST00000508510	554
ENST00000379743	3196
ENST00000440186	159
ENST00000514140	2532
ENST00000323434	2809
ENST00000640977	1127
ENST00000436267	2487
ENST00000596837	682
ENST00000455830	595
ENST00000401000	7605
ENST00000431963	854
ENST00000437342	1063
ENST00000441464	1757
ENST00000619831	13734
ENST00000627699	664
ENST00000480918	1996
ENST00000358230	2952
ENST00000593829	1908
ENST00000424158	3007
ENST00000574195	737
ENST00000299297	658
ENST00000452835	554
ENST00000522095	504
ENST00000415165	1483
ENST00000416272	313
ENST00000416286	2750
ENST00000367341	1285
ENST00000550703	2149
ENST00000533245	589
ENST00000271732	2999
ENST00000284311	1252
ENST00000356920	4159
ENST00000442157	865
ENST00000509536	484
ENST00000532110	494
ENST00000464139	2461
ENST00000448893	901
ENST00000424992	560
ENST00000458234	4675
ENST00000601178	561
ENST00000457167	2022
ENST00000373991	1727
ENST00000400825	963
ENST00000302528	5833
ENST00000401861	2571
ENST00000617539	728
ENST00000299565	3623
ENST00000262304	14138
ENST00000343737	2112
ENST00000408958	1062
ENST00000609331	1574
ENST00000510842	1979
ENST00000371696	1512
ENST00000408899	1012
ENST00000618164	499
ENST00000262384	7106
ENST00000358334	6680
ENST00000548421	1452
ENST00000592970	540
ENST00000548193	576
ENST00000511490	418
ENST00000260010	4200
ENST00000397464	2180
ENST00000568671	608
ENST00000155674	1735
ENST00000525809	601
ENST00000555829	691
ENST00000418619	2070
ENST00000378262	1338
ENST00000380966	989
ENST00000529801	579
ENST00000278742	3539
ENST00000395769	1848
ENST00000338957	7256
ENST00000409342	2284
ENST00000537062	568
ENST00000424374	924
ENST00000374840	2589
ENST00000505872	1680
ENST00000257198	4225
ENST00000409625	722
ENST00000333676	1028
ENST00000361648	6010
ENST00000548489	1536
ENST00000389602	2052
ENST00000379127	596
ENST00000269399	1061
ENST00000371761	1220
ENST00000376923	1208
ENST00000454685	1108
ENST00000263867	1442
ENST00000418820	1748
ENST00000615374	679
ENST00000558895	533
ENST00000434581	2549
ENST00000541437	570
ENST00000615255	4825
ENST00000541264	2610
ENST00000404453	1613
ENST00000370818	2568
ENST00000526869	374
ENST00000611392	1904
ENST00000521475	627
ENST00000341594	26584
ENST00000299267	4494
ENST00000292823	5597
ENST00000525201	834
ENST00000267884	1077
ENST00000584768	897
ENST00000553122	1218
ENST00000556435	528
ENST00000313324	2214
ENST00000378685	1689
ENST00000428026	5550
ENST00000302079	9356
ENST00000639593	210
ENST00000451685	551
ENST00000619559	2099
ENST00000373913	5056
ENST00000372690	1654
ENST00000458649	5351
ENST00000536950	1266
ENST00000596544	474
ENST00000557284	2855
ENST00000417563	821
ENST00000529397	1375
ENST00000504904	4390
ENST00000521585	1260
ENST00000417256	1298
ENST00000543697	734
ENST00000540314	578
ENST00000470111	641
ENST00000340827	1281
ENST00000565691	2064
ENST00000407263	956
ENST00000498004	488
ENST00000506619	551
ENST00000357996	847
ENST00000592643	795
ENST00000431967	633
ENST00000433157	1270
ENST00000265523	1071
ENST00000366777	2872
ENST00000403525	6900
ENST00000594523	540
ENST00000382680	1921
ENST00000604629	1676
ENST00000524193	685
ENST00000404580	2145
ENST00000281268	2968
ENST00000636694	8012
ENST00000636287	1904
ENST00000456112	882
ENST00000595583	1830
ENST00000447071	906
ENST00000306821	5577
ENST00000420713	5197
ENST00000372368	1290
ENST00000577253	589
ENST00000598831	665
ENST00000545981	4299
ENST00000562830	492
ENST00000458695	1674
ENST00000337019	1619
ENST00000557274	571
ENST00000587260	1537
ENST00000378644	858
ENST00000545845	562
ENST00000324071	3054
ENST00000448732	195
ENST00000510676	1001
ENST00000585868	540
ENST00000262467	5131
ENST00000380142	859
ENST00000533191	2170
ENST00000442312	9211
ENST00000475727	259
ENST00000519025	567
ENST00000451740	321
ENST00000411912	4309
ENST00000507845	577
ENST00000370745	579
ENST00000494380	842
ENST00000519817	880
ENST00000376485	1476
ENST00000225941	2109
ENST00000378610	3115
ENST00000461554	2147
ENST00000558126	775
ENST00000455677	564
ENST00000379811	405
ENST00000533099	3641
ENST00000427721	1007
ENST00000441172	838
ENST00000638166	585
ENST00000542969	611
ENST00000529825	551
ENST00000366597	1595
ENST00000602647	583
ENST00000561758	1312
ENST00000439958	3524
ENST00000369984	8375
ENST00000372450	1191
ENST00000424269	1896
ENST00000369962	4199
ENST00000640067	1632
ENST00000610609	545
ENST00000561411	581
ENST00000548115	1862
ENST00000369909	1742
ENST00000407599	538
ENST00000592656	680
ENST00000369966	3101
ENST00000414955	1281
ENST00000333432	348
ENST00000520644	377
ENST00000413152	5846
ENST00000534450	632
ENST00000429135	547
ENST00000639393	1684
ENST00000566584	676
ENST00000494774	2117
ENST00000470151	701
ENST00000336838	9505
ENST00000641524	2855
ENST00000520727	4686
ENST00000630164	171
ENST00000449375	1759
ENST00000450895	1050
ENST00000370068	4034
ENST00000517975	680
ENST00000510541	573
ENST00000413447	498
ENST00000517633	271
ENST00000545282	596
ENST00000593799	431
ENST00000550412	3382
ENST00000352105	7526
ENST00000380274	1932
ENST00000487179	2588
ENST00000544745	4112
ENST00000524201	414
ENST00000392557	3579
ENST00000446033	1198
ENST00000512843	470
ENST00000361976	5063
ENST00000528949	506
ENST00000373256	3105
ENST00000376317	574
ENST00000377939	3924
ENST00000246535	1171
ENST00000413241	581
ENST00000488943	1262
ENST00000431473	8909
ENST00000369067	1043
ENST00000435171	659
ENST00000528155	818
ENST00000392837	5135
ENST00000511844	530
ENST00000574407	497
ENST00000396930	9285
ENST00000413369	2801
ENST00000468324	704
ENST00000263463	2496
ENST00000454608	1077
ENST00000264059	2259
ENST00000472507	535
ENST00000517877	591
ENST00000426768	481
ENST00000448866	1963
ENST00000400904	1206
ENST00000531895	1887
ENST00000521754	561
ENST00000543655	568
ENST00000462891	977
ENST00000578189	5034
ENST00000518196	631
ENST00000507285	2243
ENST00000442782	1695
ENST00000383772	1273
ENST00000603548	2562
ENST00000378076	6755
ENST00000380456	2542
ENST00000396439	1028
ENST00000409692	2109
ENST00000558804	535
ENST00000578985	831
ENST00000313117	2489
ENST00000601104	1489
ENST00000280020	4853
ENST00000423375	568
ENST00000344255	707
ENST00000617849	1548
ENST00000510878	849
ENST00000613533	6318
ENST00000395395	1986
ENST00000513646	566
ENST00000596905	826
ENST00000457685	3487
ENST00000397992	13841
ENST00000412543	1349
ENST00000274710	4513
ENST00000561678	2916
ENST00000374443	1017
ENST00000589772	516
ENST00000433805	1410
ENST00000412390	554
ENST00000535295	1732
ENST00000529189	1997
ENST00000431250	553
ENST00000397519	1664
ENST00000514375	2504
ENST00000306984	7668
ENST00000264093	1144
ENST00000583951	236
ENST00000315626	450
ENST00000463501	1072
ENST00000554706	715
ENST00000413021	1346
ENST00000245960	3597
ENST00000405570	2513
ENST00000569188	2170
ENST00000414281	772
ENST00000518015	579
ENST00000382496	11762
ENST00000427332	3016
ENST00000416614	3538
ENST00000366617	2762
ENST00000496958	688
ENST00000566780	2482
ENST00000438724	5152
ENST00000359156	4268
ENST00000423968	1803
ENST00000399914	3624
ENST00000458216	507
ENST00000641278	6063
ENST00000590785	712
ENST00000449880	5689
ENST00000440853	556
ENST00000321945	4291
ENST00000389045	5355
ENST00000410097	1370
ENST00000373539	4476
ENST00000376279	2418
ENST00000553192	552
ENST00000393409	9066
ENST00000449001	3111
ENST00000514333	588
ENST00000605096	631
ENST00000377908	3549
ENST00000625889	2591
ENST00000437009	6804
ENST00000510437	640
ENST00000589284	403
ENST00000270451	1298
ENST00000612417	2068
ENST00000496859	556
ENST00000539435	2402
ENST00000398997	1106
ENST00000514096	3543
ENST00000276101	2124
ENST00000531095	295
ENST00000509190	565
ENST00000452039	947
ENST00000260404	3865
ENST00000329433	2114
ENST00000264637	2538
ENST00000409607	766
ENST00000625770	281
ENST00000448568	992
ENST00000607855	536
ENST00000550952	2922
ENST00000621266	6627
ENST00000341039	913
ENST00000210313	3443
ENST00000423479	2478
ENST00000395961	3303
ENST00000440718	573
ENST00000233331	1261
ENST00000445946	4277
ENST00000271877	3997
ENST00000558336	1522
ENST00000440343	368
ENST00000633239	1494
ENST00000311034	3303
ENST00000293414	2139
ENST00000274695	3272
ENST00000409582	6790
ENST00000539448	2312
ENST00000407004	3671
ENST00000510290	621
ENST00000368947	1826
ENST00000573945	2977
ENST00000617331	1049
ENST00000370801	4328
ENST00000373602	1089
ENST00000545979	617
ENST00000403099	795
ENST00000301258	1020
ENST00000472186	3157
ENST00000560890	758
ENST00000250416	1886
ENST00000261367	4986
ENST00000400078	925
ENST00000331393	1777
ENST00000601792	578
ENST00000507709	558
ENST00000372242	1846
ENST00000266088	5061
ENST00000330775	2102
ENST00000368154	435
ENST00000376251	5813
ENST00000375427	8553
ENST00000457071	1794
ENST00000582946	586
ENST00000561863	480
ENST00000601345	3128
ENST00000550929	1389
ENST00000414534	509
ENST00000320354	2478
ENST00000378755	2612
ENST00000315713	884
ENST00000511848	1720
ENST00000622017	1403
ENST00000329151	871
ENST00000580541	689
ENST00000409882	2107
ENST00000299213	4469
ENST00000561272	760
ENST00000568178	861
ENST00000495334	708
ENST00000434463	1493
ENST00000576505	1304
ENST00000223324	1035
ENST00000265425	1493
ENST00000546212	3191
ENST00000621247	941
ENST00000253410	635
ENST00000264037	6468
ENST00000633258	165
ENST00000436062	3462
ENST00000507680	585
ENST00000540417	513
ENST00000002596	8031
ENST00000342071	894
ENST00000483457	1859
ENST00000592350	2329
ENST00000590958	1976
ENST00000377843	2559
ENST00000489960	1903
ENST00000311403	5956
ENST00000492281	553
ENST00000425382	3827
ENST00000556565	566
ENST00000603731	505
ENST00000401957	6159
ENST00000423525	2831
ENST00000582769	567
ENST00000599261	601
ENST00000504089	567
ENST00000510557	2257
ENST00000409869	2968
ENST00000493866	4046
ENST00000529097	3397
ENST00000509381	1040
ENST00000536884	1331
ENST00000409947	10992
ENST00000526390	3808
ENST00000562576	656
ENST00000331982	737
ENST00000404858	4431
ENST00000155093	5239
ENST00000529731	1028
ENST00000544927	787
ENST00000555249	581
ENST00000576346	710
ENST00000613740	8355
ENST00000394893	2532
ENST00000616689	597
ENST00000532931	481
ENST00000437775	1447
ENST00000545993	1937
ENST00000361171	4819
ENST00000328514	1932
ENST00000637378	1112
ENST00000327283	1706
ENST00000616246	1668
ENST00000616056	3423
ENST00000293695	1231
ENST00000617459	667
ENST00000632431	2694
ENST00000424445	4031
ENST00000415753	841
ENST00000409547	5978
ENST00000156109	1742
ENST00000261833	8578
ENST00000448752	2498
ENST00000301981	5971
ENST00000409522	1840
ENST00000430121	3121
ENST00000531600	1775
ENST00000377708	1634
ENST00000533601	3515
ENST00000528198	609
ENST00000592268	1526
ENST00000538873	516
ENST00000589230	796
ENST00000278878	3781
ENST00000512094	721
ENST00000293683	2583
ENST00000554864	1680
ENST00000494950	2908
ENST00000553924	727
ENST00000449372	3930
ENST00000592796	580
ENST00000630084	1335
ENST00000506322	687
ENST00000400809	2305
ENST00000407817	1870
ENST00000467448	2677
ENST00000538248	3152
ENST00000520027	594
ENST00000420517	1563
ENST00000347615	5788
ENST00000216410	3860
ENST00000511662	441
ENST00000511229	568
ENST00000444946	917
ENST00000574991	627
ENST00000441031	1366
ENST00000524591	9587
ENST00000534797	2973
ENST00000342104	3704
ENST00000486773	693
ENST00000404338	8889
ENST00000502696	559
ENST00000414389	4189
ENST00000538867	586
ENST00000361101	3311
ENST00000486171	803
ENST00000301332	3646
ENST00000402693	2850
ENST00000502553	2534
ENST00000229307	5183
ENST00000544619	4091
ENST00000563323	558
ENST00000505270	482
ENST00000199940	2241
ENST00000531979	1601
ENST00000502355	569
ENST00000326139	1602
ENST00000531450	1017
ENST00000629992	3095
ENST00000546084	3715
ENST00000508024	2103
ENST00000550811	650
ENST00000615868	393
ENST00000250784	1305
ENST00000591164	472
ENST00000612797	3831
ENST00000525291	790
ENST00000418316	1028
ENST00000506607	471
ENST00000554627	1571
ENST00000616279	6401
ENST00000598419	544
ENST00000592585	489
ENST00000331808	1561
ENST00000398137	1019
ENST00000539737	1212
ENST00000324331	1692
ENST00000536255	1057
ENST00000361716	3449
ENST00000562843	843
ENST00000446050	1890
ENST00000339235	2111
ENST00000368755	617
ENST00000600621	625
ENST00000427478	2117
ENST00000588454	776
ENST00000436292	1712
ENST00000496772	555
ENST00000245865	2959
ENST00000635868	342
ENST00000371232	752
ENST00000373496	693
ENST00000629886	436
ENST00000601723	1205
ENST00000457326	1016
ENST00000446041	4638
ENST00000460329	3694
ENST00000336294	1813
ENST00000479072	894
ENST00000535560	670
ENST00000413272	3887
ENST00000542791	466
ENST00000264409	2625
ENST00000434811	554
ENST00000398664	2029
ENST00000613500	4494
ENST00000409189	839
ENST00000334464	9699
ENST00000371076	1136
ENST00000588408	2369
ENST00000535266	533
ENST00000333371	2767
ENST00000453447	2107
ENST00000547368	688
ENST00000393627	1405
ENST00000460621	658
ENST00000569485	405
ENST00000412658	2091
ENST00000307630	3750
ENST00000610938	1233
ENST00000409140	2463
ENST00000322843	1926
ENST00000427038	839
ENST00000591946	569
ENST00000399061	6282
ENST00000398823	2903
ENST00000412256	558
ENST00000606377	6901
ENST00000289488	2332
ENST00000396481	1304
ENST00000546208	5103
ENST00000541817	758
ENST00000515050	557
ENST00000402554	1858
ENST00000481013	524
ENST00000420886	10981
ENST00000395557	2069
ENST00000514488	564
ENST00000371477	6423
ENST00000072516	4697
ENST00000586696	2739
ENST00000561870	592
ENST00000581258	1582
ENST00000432118	2084
ENST00000553064	1786
ENST00000474214	615
ENST00000450165	2625
ENST00000635238	584
ENST00000299335	2497
ENST00000462247	660
ENST00000545156	4466
ENST00000258405	2195
ENST00000380785	6092
ENST00000360674	2732
ENST00000368444	1026
ENST00000446110	435
ENST00000598999	409
ENST00000367019	2997
ENST00000556008	1051
ENST00000318672	2369
ENST00000622333	1850
ENST00000542858	564
ENST00000548825	3307
ENST00000519561	1835
ENST00000316024	4011
ENST00000514663	573
ENST00000419632	1970
ENST00000614239	3425
ENST00000580189	872
ENST00000370646	2488
ENST00000246104	3577
ENST00000641486	1115
ENST00000455089	3844
ENST00000436179	882
ENST00000382285	1047
ENST00000231420	2364
ENST00000380206	1135
ENST00000263377	7169
ENST00000429587	1326
ENST00000426920	2650
ENST00000414717	710
ENST00000263464	5197
ENST00000312814	7470
ENST00000380200	455
ENST00000358625	3151
ENST00000000233	1103
ENST00000319511	2418
ENST00000538492	2569
ENST00000597660	803
ENST00000432292	3234
ENST00000453435	1043
ENST00000617164	5449
ENST00000555614	676
ENST00000433083	5033
ENST00000316199	1254
ENST00000617178	2006
ENST00000519914	1318
ENST00000560995	621
ENST00000591050	423
ENST00000247140	664
ENST00000585427	557
ENST00000528373	573
ENST00000325558	1748
ENST00000423855	1872
ENST00000625495	147
ENST00000589890	476
ENST00000380664	5910
ENST00000370471	4125
ENST00000380742	1388
ENST00000514973	1255
ENST00000354582	10242
ENST00000502315	487
ENST00000636120	6659
ENST00000618395	8437
ENST00000520371	2186
ENST00000316296	2118
ENST00000372526	654
ENST00000471867	2410
ENST00000560438	581
ENST00000485866	2960
ENST00000623056	2314
ENST00000409638	2868
ENST00000629387	3789
ENST00000553659	434
ENST00000382292	15324
ENST00000507719	1143
ENST00000504405	3132
ENST00000438590	608
ENST00000437176	3775
ENST00000529800	519
ENST00000468236	582
ENST00000342512	2703
ENST00000371823	1591
ENST00000490506	1447
ENST00000520222	384
ENST00000578562	623
ENST00000556611	4824
ENST00000456983	480
ENST00000331587	843
ENST00000486748	393
ENST00000402989	3729
ENST00000592361	907
ENST00000613139	908
ENST00000355091	2078
ENST00000314251	3210
ENST00000246190	1989
ENST00000447459	4916
ENST00000559464	572
ENST00000496961	3424
ENST00000416543	995
ENST00000302386	1634
ENST00000610855	1633
ENST00000419090	557
ENST00000520394	8034
ENST00000221801	1160
ENST00000394481	3465
ENST00000447771	1386
ENST00000575206	590
ENST00000326793	7160
ENST00000354828	5120
ENST00000356958	6822
ENST00000359680	2716
ENST00000451188	4895
ENST00000569243	702
ENST00000373978	1511
ENST00000570219	722
ENST00000638262	2679
ENST00000524860	1012
ENST00000234739	6278
ENST00000377350	2931
ENST00000375130	728
ENST00000553521	2815
ENST00000559164	678
ENST00000543397	5652
ENST00000438013	3821
ENST00000615433	874
ENST00000587646	1022
ENST00000428787	512
ENST00000439721	845
ENST00000331289	1852
ENST00000503621	539
ENST00000357179	2863
ENST00000485923	1078
ENST00000421768	658
ENST00000306904	1874
ENST00000394166	5275
ENST00000428261	561
ENST00000438847	2133
ENST00000401850	2321
ENST00000632571	677
ENST00000356183	7018
ENST00000557334	1052
ENST00000433736	3288
ENST00000288986	1937
ENST00000552247	1471
ENST00000442495	586
ENST00000553490	729
ENST00000337107	897
ENST00000551696	688
ENST00000376714	1233
ENST00000563164	741
ENST00000532762	565
ENST00000411582	2179
ENST00000340645	11187
ENST00000462075	567
ENST00000641125	1755
ENST00000635033	1358
ENST00000440859	4432
ENST00000409069	2614
ENST00000642080	3503
ENST00000426198	885
ENST00000531743	697
ENST00000590546	1771
ENST00000641470	1762
ENST00000343938	2190
ENST00000264246	2725
ENST00000597183	511
ENST00000491606	1577
ENST00000483919	1142
ENST00000568263	1482
ENST00000572725	1862
ENST00000370628	1720
ENST00000261783	2045
ENST00000466338	1026
ENST00000449152	567
ENST00000509620	864
ENST00000591912	899
ENST00000409780	3189
ENST00000416427	645
ENST00000530406	2289
ENST00000578107	493
ENST00000331738	3520
ENST00000268763	2806
ENST00000569931	969
ENST00000558531	1002
ENST00000367023	1065
ENST00000507214	575
ENST00000336216	4046
ENST00000286091	2903
ENST00000369454	3505
ENST00000325102	1306
ENST00000433483	769
ENST00000468840	2110
ENST00000518295	1012
ENST00000378735	3266
ENST00000618484	907
ENST00000546833	952
ENST00000616764	716
ENST00000359478	2845
ENST00000418000	792
ENST00000619609	2396
ENST00000377112	1884
ENST00000583218	579
ENST00000430418	1676
ENST00000550008	4350
ENST00000177742	1040
ENST00000590379	588
ENST00000299164	5673
ENST00000522537	608
ENST00000349157	1821
ENST00000615874	1460
ENST00000640237	4351
ENST00000373570	493
ENST00000513276	631
ENST00000460673	471
ENST00000360864	5213
ENST00000349995	4498
ENST00000440121	3941
ENST00000478746	757
ENST00000417626	2109
ENST00000592837	611
ENST00000413720	2276
ENST00000612813	725
ENST00000636087	1229
ENST00000429502	784
ENST00000553452	609
ENST00000367881	2224
ENST00000408927	3681
ENST00000534325	583
ENST00000397074	785
ENST00000377387	2947
ENST00000436908	2577
ENST00000338639	949
ENST00000381580	1732
ENST00000263864	774
ENST00000473389	693
ENST00000313468	791
ENST00000280358	1147
ENST00000264065	20129
ENST00000504387	3211
ENST00000428637	585
ENST00000246794	1404
ENST00000574736	570
ENST00000452597	603
ENST00000454524	683
ENST00000328205	3567
ENST00000233121	1892
ENST00000450035	736
ENST00000449934	1386
ENST00000383677	1787
ENST00000524158	693
ENST00000377326	3150
ENST00000394745	2850
ENST00000391911	4305
ENST00000397087	4120
ENST00000615220	1196
ENST00000338086	6112
ENST00000458159	744
ENST00000529632	6534
ENST00000634781	1106
ENST00000550977	2756
ENST00000343855	2933
ENST00000550099	719
ENST00000588448	464
ENST00000642097	3611
ENST00000518721	5507
ENST00000514218	1047
ENST00000395453	1336
ENST00000218789	5233
ENST00000259089	2606
ENST00000515190	570
ENST00000376188	2443
ENST00000262442	13750
ENST00000446182	606
ENST00000417512	626
ENST00000528385	762
ENST00000641170	3070
ENST00000354283	3821
ENST00000614409	9932
ENST00000454278	595
ENST00000592299	1821
ENST00000619423	10779
ENST00000412575	632
ENST00000406071	4758
ENST00000329451	2084
ENST00000441310	3225
ENST00000262894	4482
ENST00000466887	523
ENST00000442189	2207
ENST00000471077	585
ENST00000305988	3443
ENST00000437893	1447
ENST00000537858	5923
ENST00000620338	2065
ENST00000525165	573
ENST00000508767	582
ENST00000562949	887
ENST00000432792	1850
ENST00000579687	1154
ENST00000525799	2118
ENST00000336906	602
ENST00000252542	3371
ENST00000407844	3642
ENST00000389740	2323
ENST00000640033	663
ENST00000540351	622
ENST00000435847	3673
ENST00000509551	774
ENST00000308683	1699
ENST00000225235	5272
ENST00000518793	660
ENST00000337975	3758
ENST00000611366	2331
ENST00000296933	4539
ENST00000414172	588
ENST00000339020	2889
ENST00000448212	791
ENST00000639002	528
ENST00000439975	326
ENST00000447564	1500
ENST00000535345	520
ENST00000456453	876
ENST00000596660	566
ENST00000428104	627
ENST00000411484	561
ENST00000406884	1701
ENST00000544991	2757
ENST00000551660	1318
ENST00000546331	1383
ENST00000464035	1054
ENST00000521606	2658
ENST00000422933	929
ENST00000383767	1864
ENST00000442701	423
ENST00000494479	563
ENST00000352068	771
ENST00000636968	100
ENST00000244891	1329
ENST00000336395	2421
ENST00000372798	1563
ENST00000418738	934
ENST00000518166	570
ENST00000371376	765
ENST00000451251	2065
ENST00000589555	788
ENST00000591734	803
ENST00000373830	1799
ENST00000453937	645
ENST00000382120	1526
ENST00000531847	501
ENST00000451437	1310
ENST00000299767	2858
ENST00000256707	7361
ENST00000396401	2718
ENST00000457280	1601
ENST00000395562	2528
ENST00000379017	600
ENST00000571459	677
ENST00000435330	445
ENST00000278317	1210
ENST00000514455	791
ENST00000463157	493
ENST00000374012	5922
ENST00000394083	4747
ENST00000614244	2356
ENST00000531248	492
ENST00000329245	1958
ENST00000430743	888
ENST00000533725	595
ENST00000574868	1202
ENST00000602066	799
ENST00000346027	3449
ENST00000592574	958
ENST00000529249	2222
ENST00000053867	2342
ENST00000503094	558
ENST00000445690	3379
ENST00000634457	550
ENST00000467928	1838
ENST00000637974	3030
ENST00000406053	2648
ENST00000413300	525
ENST00000557224	1371
ENST00000450338	1693
ENST00000412641	546
ENST00000424659	583
ENST00000281471	2110
ENST00000340450	2592
ENST00000395145	1274
ENST00000374910	725
ENST00000619485	2506
ENST00000254235	6138
ENST00000615593	3264
ENST00000323469	3424
ENST00000359740	1371
ENST00000373060	5948
ENST00000539157	586
ENST00000379011	811
ENST00000557135	2080
ENST00000450375	488
ENST00000336517	1483
ENST00000342056	6688
ENST00000565589	666
ENST00000565576	1148
ENST00000425851	826
ENST00000381870	2470
ENST00000533257	582
ENST00000361505	1509
ENST00000391946	1780
ENST00000437682	2281
ENST00000621776	9055
ENST00000564900	2072
ENST00000433881	9928
ENST00000383826	1069
ENST00000582607	729
ENST00000439032	2844
ENST00000509337	2740
ENST00000437912	7613
ENST00000599319	707
ENST00000569112	564
ENST00000507904	465
ENST00000457907	2126
ENST00000528776	538
ENST00000502260	727
ENST00000232564	6434
ENST00000593821	807
ENST00000448481	1706
ENST00000397461	5198
ENST00000398975	1057
ENST00000571409	741
ENST00000521861	3959
ENST00000436442	522
ENST00000356249	7297
ENST00000522890	581
ENST00000367985	1074
ENST00000614009	3265
ENST00000345519	1073
ENST00000566735	2008
ENST00000391945	4153
ENST00000506916	517
ENST00000444569	5335
ENST00000630543	4500
ENST00000570972	546
ENST00000395126	1657
ENST00000472374	541
ENST00000512104	1000
ENST00000555948	580
ENST00000477489	433
ENST00000347831	1332
ENST00000445684	4061
ENST00000358184	2228
ENST00000454697	983
ENST00000435611	618
ENST00000300880	1347
ENST00000444437	763
ENST00000394173	1313
ENST00000606977	2800
ENST00000367466	2875
ENST00000589994	1127
ENST00000378799	4843
ENST00000478300	2709
ENST00000547732	546
ENST00000435905	1001
ENST00000480071	1324
ENST00000523645	543
ENST00000281142	3055
ENST00000480691	546
ENST00000316423	3216
ENST00000568225	15530
ENST00000625458	1146
ENST00000317361	2495
ENST00000334062	4191
ENST00000383811	2696
ENST00000349014	5963
ENST00000548467	217
ENST00000475347	1669
ENST00000362019	3022
ENST00000366589	605
ENST00000524742	842
ENST00000317037	1035
ENST00000621421	2300
ENST00000231749	2896
ENST00000641074	1780
ENST00000535183	1894
ENST00000407997	1834
ENST00000621130	1070
ENST00000460062	552
ENST00000555206	2451
ENST00000345117	1943
ENST00000563405	477
ENST00000538733	5175
ENST00000628018	1509
ENST00000482160	1537
ENST00000381908	15549
ENST00000484477	491
ENST00000566807	564
ENST00000345745	1519
ENST00000395774	2928
ENST00000630630	832
ENST00000358552	1727
ENST00000524982	2872
ENST00000618217	1611
ENST00000588751	3533
ENST00000636267	463
ENST00000530401	7410
ENST00000309311	3164
ENST00000564134	1748
ENST00000511898	586
ENST00000610522	737
ENST00000553676	430
ENST00000489037	455
ENST00000460360	572
ENST00000432645	3099
ENST00000625194	1079
ENST00000613714	2701
ENST00000631349	189
ENST00000396704	675
ENST00000610508	3378
ENST00000262460	3249
ENST00000399126	2674
ENST00000547330	2275
ENST00000357250	4761
ENST00000612998	509
ENST00000453514	3523
ENST00000371236	5298
ENST00000612338	2481
ENST00000439432	419
ENST00000627934	5480
ENST00000467333	699
ENST00000389253	3581
ENST00000458643	1342
ENST00000323084	3967
ENST00000524948	584
ENST00000518752	310
ENST00000471204	524
ENST00000442859	764
ENST00000379134	648
ENST00000382213	880
ENST00000282633	4272
ENST00000355654	2376
ENST00000546203	2140
ENST00000300896	5171
ENST00000366329	1901
ENST00000423387	571
ENST00000228918	2260
ENST00000396563	2397
ENST00000378453	1306
ENST00000559146	674
ENST00000359798	3600
ENST00000356663	2748
ENST00000348127	2479
ENST00000638397	240
ENST00000428195	871
ENST00000259238	2338
ENST00000444237	5729
ENST00000473939	2493
ENST00000394630	687
ENST00000225969	716
ENST00000598806	701
ENST00000398585	3240
ENST00000637216	1292
ENST00000526267	662
ENST00000559047	4260
ENST00000436073	497
ENST00000441328	2487
ENST00000355972	5542
ENST00000565948	3191
ENST00000608958	5281
ENST00000505983	781
ENST00000342502	1645
ENST00000391762	435
ENST00000444511	1197
ENST00000268043	2687
ENST00000541959	807
ENST00000435817	4320
ENST00000424458	1068
ENST00000290858	3136
ENST00000564349	3657
ENST00000414892	695
ENST00000543322	2029
ENST00000449577	1489
ENST00000583104	452
ENST00000250448	2862
ENST00000299626	1675
ENST00000583536	1000
ENST00000380139	2994
ENST00000393915	3102
ENST00000640668	2196
ENST00000453419	1043
ENST00000429063	1241
ENST00000559382	549
ENST00000308963	1187
ENST00000304195	5297
ENST00000512648	1456
ENST00000371894	548
ENST00000446176	5393
ENST00000539156	3427
ENST00000392910	2123
ENST00000361384	4468
ENST00000554760	1113
ENST00000357308	8703
ENST00000564711	697
ENST00000371885	770
ENST00000356100	12480
ENST00000251864	4510
